n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len
8,11,17,94,"[1, 0, -1, 1, 0, 1, 1, 1]","[1, 0, 16, 1, 0, 1, 1, 1]","[-1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]","[-1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2.0,"[1, 0, 16, 1, 0, 1, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]","[1, 0, 16, 1, 0, 1, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,0,"[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]","[1, 0, 16, 1, 0, 1, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,"[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]","[1, 0, 16, 1, 0, 1, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2.0,96,0.1955193482688391,51.642528902149664,0,0,6,2,"[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]","[1, 0, 16, 1, 0, 1, 1, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[0, 2, 3, 0, 7, 2, -5, -2, 5, -5, 7]",0,0,0,0,0,597.4913683750201,0.00013220799155533314,596.8156314580119,0.007383999996818602,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 96), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 26), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 18), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 16), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 15), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 10)]",5
8,11,17,95,"[-1, 0, -1, 0, 1, 0, -1, -1]","[16, 0, 16, 0, 1, 0, 16, 16]","[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]","[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",1.0,"[16, 0, 16, 0, 1, 0, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]","[16, 0, 16, 0, 1, 0, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,0,"[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]","[16, 0, 16, 0, 1, 0, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,"[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]","[16, 0, 16, 0, 1, 0, 16, 16]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0,114,0.2331288343558282,40.575506787163675,0,0,5,1,"[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]","[16, 0, 16, 0, 1, 0, 16, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[4, 0, 2, 5, 7, 7, 4, 1, -8, 3, 3]",0,0,0,0,0,597.5725842909887,9.341700933873653e-05,596.9033852909924,0.007415875006699935,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 114), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 30), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 27), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 25), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 23), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 22), ('(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 20), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0)', 11), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0)', 7)]",5
8,11,17,97,"[1, 0, 0, 1, -1, 0, -1, 1]","[1, 0, 0, 1, 16, 0, 16, 1]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[9, 7, 6, -6, 8, -8, 2, 6, -9, -4, -2]","[-1, -1, 1, 0, 0, 1, 0, -1, 1, 0, 0]",6.0,"[13, 7, 1, 13, 5, 10, 16, 14]",False,"[0, 1, 0, 1, 1, 0, -1, 0, -1, 0, 0]",2.0,"[8, 6, 7, -7, 8, -7, 2, 4, -8, -4, -2]","[1, 0, 0, 1, 16, 0, 16, 1]",True,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5.0,1,"[8, 6, 7, -5, 8, -7, 1, 5, -9, -3, -1]","[10, 3, 13, 6, 0, 11, 10, 13]",False,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5.0,"[8, 6, 7, -5, 8, -7, 1, 5, -9, -3, -1]","[10, 3, 13, 6, 0, 11, 10, 13]",False,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",10.0,18,0.03696098562628337,6110.205556102083,5,1,7,7,"[7, 6, 7, -5, 8, -8, 2, 7, -9, -5, -3]","[2, 0, 16, 12, 1, 11, 6, 4]",False,20,20,False,True,False,False,8,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,"[8, 6, 7, -7, 8, -7, 2, 4, -8, -4, -2]",10,0,9,9,18,597.3796558339964,0.00015458400594070554,596.7350665839913,0.00791345801553689,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 89), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 21), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 19), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 18), ('(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)', 12), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 12), ('(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 8), ('(0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0)', 8)]",5
8,11,17,96,"[-1, 0, 1, 0, 1, 0, 0, 0]","[16, 0, 1, 0, 1, 0, 0, 0]","[-1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0]","[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]","[-1, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0]",3.0,"[16, 0, 1, 0, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]","[16, 0, 1, 0, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,0,"[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]","[16, 0, 1, 0, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,"[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]","[16, 0, 1, 0, 1, 0, 0, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.0,72,0.1469387755102041,22.72095405588516,0,0,3,3,"[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]","[16, 0, 1, 0, 1, 0, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[2, 5, 5, 5, -8, -6, 7, 0, 7, -4, 0]",0,0,0,0,0,598.083295917022,9.49160021264106e-05,597.4368594159896,0.00602683299803175,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 72), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 20), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 19), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 17), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0)', 15), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 15), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 10)]",5
8,11,17,98,"[0, -1, 0, 0, -1, -1, 1, 1]","[0, 16, 0, 0, 16, 16, 1, 1]","[0, 0, -1, 0, 1, 0, -1, 1, 0, 0, -1]","[-2, -3, 1, -4, -7, -4, 9, 3, -3, -4, -6]","[0, 1, -1, 0, 0, -1, -1, 0, 0, 0, 0]",4.0,"[15, 1, 13, 8, 13, 5, 7, 15]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-2, -3, 1, -4, -7, -4, 9, 3, -3, -4, -6]","[15, 1, 13, 8, 13, 5, 7, 15]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[-2, -3, 1, -4, -7, -4, 9, 3, -3, -4, -6]","[15, 1, 13, 8, 13, 5, 7, 15]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-2, -3, 1, -4, -7, -4, 9, 3, -3, -4, -6]","[15, 1, 13, 8, 13, 5, 7, 15]",False,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",5.0,14,0.028688524590163935,44.979194979889776,0,0,5,5,"[-2, -2, 1, -4, -8, -5, 9, 2, -3, -4, -5]","[0, 16, 0, 0, 16, 16, 1, 1]",True,20,20,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[-2, -2, 1, -4, -8, -5, 9, 2, -3, -4, -5]",5,5,5,5,0,597.3191539580002,9.991598199121654e-05,596.6923356250045,0.005024584010243416,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 82), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 22), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 18), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 13), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 11), ('(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 10), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 9), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 8)]",5
8,11,17,99,"[1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]","[0, 0, -1, 0, 1, 0, 0, 0, 0, 0, -1]","[7, 0, 0, 5, 4, -7, 3, -3, 5, -5, 8]","[0, 0, 1, -1, -1, 0, 1, 0, 0, 1, 0]",5.0,"[12, 1, 4, 3, 11, 16, 13, 8]",False,"[0, -1, -1, 0, -1, 1, -1, 0, 0, 0, 0]",3.0,"[6, 0, 1, 4, 3, -7, 4, -2, 4, -4, 8]","[2, 4, 7, 5, 5, 5, 11, 10]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,0,"[7, 0, 0, 5, 4, -7, 3, -3, 5, -5, 8]","[12, 1, 4, 3, 11, 16, 13, 8]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,"[7, 0, 0, 5, 4, -7, 3, -3, 5, -5, 8]","[12, 1, 4, 3, 11, 16, 13, 8]",False,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7.0,11,0.022494887525562373,5107.101509335022,5,0,7,7,"[8, 1, 0, 5, 3, -8, 3, -3, 5, -5, 8]","[6, 1, 10, 0, 15, 1, 11, 3]",False,20,20,False,True,False,False,6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[7, 0, 2, 4, 2, -7, 4, -3, 5, -4, 9]",12,6,12,12,12,594.9506646249793,0.00010370800737291574,594.2976063750102,0.00392587500391528,22,22,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 71), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 25), ('(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 24), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 19), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)', 12), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 11), ('(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)', 9), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 9)]",5
9,12,17,0,"[0, -1, 0, 1, -1, -1, 0, -1, -1]","[0, 16, 0, 1, 16, 16, 0, 16, 16]","[0, 0, 0, 0, 1, 0, -1, 0, 1, 0, 1, 0]","[3, 3, -2, 5, -5, 2, -4, -9, -7, 6, -6, -2]","[1, 0, 0, 1, 0, 0, 0, 1, -1, 0, 0, 0]",4.0,"[4, 6, 2, 3, 3, 10, 3, 4, 14]",False,"[0, 0, 0, 1, 0, 0, -1, 0, 1, 0, 0, 0]",3.0,"[4, 3, -1, 7, -5, 2, -4, -8, -8, 6, -5, -2]","[11, 8, 0, 7, 1, 16, 10, 4, 8]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[3, 3, -2, 5, -5, 2, -4, -9, -7, 6, -6, -2]","[4, 6, 2, 3, 3, 10, 3, 4, 14]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[3, 3, -2, 5, -5, 2, -4, -9, -7, 6, -6, -2]","[4, 6, 2, 3, 3, 10, 3, 4, 14]",False,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,23,0.0471311475409836,4084.9321946169653,4,0,7,5,"[5, 2, -1, 6, -5, 1, -4, -8, -7, 6, -6, -2]","[9, 9, 1, 16, 7, 0, 16, 0, 3]",False,20,20,False,True,False,False,8,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[4, 3, -2, 6, -6, 2, -3, -8, -9, 6, -7, -2]",10,9,10,10,11,3169.9299740419956,8.275001891888678e-05,3168.232047999976,0.008700625010533258,24,24,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 72), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 26), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 18), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 15), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 14), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 12), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0)', 11), ('(-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 7), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 6)]",5
9,12,17,3,"[1, 0, 0, 0, 0, -1, -1, 0, 1]","[1, 0, 0, 0, 0, 16, 16, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, -1]","[2, 8, -5, 3, -8, -7, 5, -7, 5, 5, -2, -5]","[1, 0, 1, 0, 0, 1, -1, 0, 0, 0, 1, 0]",5.0,"[0, 1, 2, 15, 9, 12, 1, 3, 2]",False,"[0, 0, -1, 0, -1, 0, 0, 1, 0, 0, 0, 0]",4.0,"[3, 7, -4, 3, -8, -7, 4, -7, 4, 5, -1, -4]","[1, 0, 0, 0, 0, 16, 16, 0, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,0,"[2, 8, -5, 3, -8, -7, 5, -7, 5, 5, -2, -5]","[0, 1, 2, 15, 9, 12, 1, 3, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,"[2, 8, -5, 3, -8, -7, 5, -7, 5, 5, -2, -5]","[0, 1, 2, 15, 9, 12, 1, 3, 2]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5.0,87,0.17864476386036962,6104.802266318552,6,0,8,5,"[2, 8, -5, 3, -8, -7, 5, -7, 5, 5, -2, -5]","[0, 1, 2, 15, 9, 12, 1, 3, 2]",False,20,20,False,True,False,False,6,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"[3, 7, -4, 3, -8, -7, 4, -7, 4, 5, -1, -4]",7,0,7,7,7,3170.3108078750083,8.033300400711596e-05,3168.57365604199,0.009068084007594734,24,24,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 87), ('(0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0)', 23), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 22), ('(0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 20), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 13), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0)', 12), ('(0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 9), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 7)]",5
9,12,17,1,"[-1, -1, 1, 1, 1, 0, 0, -1, 0]","[16, 16, 1, 1, 1, 0, 0, 16, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[-3, -4, 0, -6, 7, -3, -7, -8, -8, 0, -2, -3]","[-1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1]",4.0,"[2, 4, 0, 3, 5, 6, 1, 10, 14]",False,"[-1, 1, -1, 1, 0, -1, 0, 0, 0, 0, 1, 0]",2.0,"[-4, -4, 0, -7, 7, -3, -8, -8, -8, -1, -1, -4]","[16, 16, 1, 1, 1, 0, 0, 16, 0]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[-3, -4, 0, -6, 7, -3, -7, -8, -8, 0, -2, -3]","[2, 4, 0, 3, 5, 6, 1, 10, 14]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[-3, -4, 0, -6, 7, -3, -7, -8, -8, 0, -2, -3]","[2, 4, 0, 3, 5, 6, 1, 10, 14]",False,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",9.0,37,0.07581967213114754,6099.086241384027,5,1,7,6,"[-3, -3, 0, -8, 7, -3, -6, -10, -8, 0, -1, -3]","[0, 1, 3, 9, 14, 1, 7, 0, 14]",False,20,20,False,False,False,False,6,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"[-4, -4, 0, -7, 7, -3, -8, -8, -8, -1, -1, -4]",6,0,6,6,13,3170.7132430420024,8.766699465923011e-05,3168.979843915993,0.008339874999364838,24,24,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 158), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 38), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 37), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 20), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 20), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 17), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1)', 11), ('(0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 10), ('(0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 6), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 5)]",5
9,12,17,2,"[0, 1, 0, 1, 0, -1, -1, -1, 0]","[0, 1, 0, 1, 0, 16, 16, 16, 0]","[-1, -1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0]","[4, 5, -2, 6, 3, -2, -8, 6, -5, -8, 5, -7]","[0, 0, 1, 1, 1, -1, 0, 0, 0, 0, 0, 0]",4.0,"[7, 8, 14, 6, 5, 15, 13, 0, 14]",False,"[0, -1, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0]",4.0,"[5, 5, -1, 7, 5, -3, -8, 5, -5, -9, 5, -7]","[8, 2, 6, 6, 7, 12, 10, 11, 1]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[4, 5, -2, 6, 3, -2, -8, 6, -5, -8, 5, -7]","[7, 8, 14, 6, 5, 15, 13, 0, 14]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[4, 5, -2, 6, 3, -2, -8, 6, -5, -8, 5, -7]","[7, 8, 14, 6, 5, 15, 13, 0, 14]",False,"[1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.0,6,0.012096774193548387,6099.255408985095,5,1,7,6,"[4, 4, 0, 9, 3, -2, -8, 6, -4, -8, 5, -7]","[13, 5, 0, 1, 16, 4, 11, 0, 3]",False,20,20,False,True,False,True,8,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,"[5, 6, -1, 8, 4, -3, -8, 6, -6, -8, 5, -7]",10,6,10,10,13,3171.1070226669835,9.037501877173781e-05,3169.3859328329854,0.0074494169966783375,24,24,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 135), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 32), ('(0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)', 25), ('(0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 19), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)', 17), ('(0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 16), ('(0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0)', 12), ('(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)', 11), ('(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 10), ('(0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0)', 8)]",5
9,12,17,4,"[1, 0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 1, 1]","[0, 0, 0, -1, 0, 1, 1, 0, -1, 0, 0, 0]","[1, -3, -4, 9, 0, 7, -8, -1, 0, -6, -7, 3]","[0, 0, 0, -1, 0, 1, 1, 0, -1, 0, 0, 0]",4.0,"[1, 0, 0, 0, 1, 0, 0, 1, 1]",True,"[-1, -1, 0, 0, 0, 0, -1, 1, 0, 0, -1, 0]",4.0,"[0, -4, -4, 8, 0, 8, -7, -1, -1, -6, -6, 2]","[0, 4, 1, 1, 12, 0, 15, 16, 8]",False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,0,"[1, -3, -4, 9, 0, 7, -8, -1, 0, -6, -7, 3]","[1, 0, 0, 0, 1, 0, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,"[1, -3, -4, 9, 0, 7, -8, -1, 0, -6, -7, 3]","[1, 0, 0, 0, 1, 0, 0, 1, 1]",True,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.0,84,0.17038539553752535,13.755734874350967,0,0,4,4,"[1, -3, -4, 9, 0, 7, -8, -1, 0, -6, -7, 3]","[1, 0, 0, 0, 1, 0, 0, 1, 1]",True,20,20,True,False,False,True,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,"[1, -3, -4, 9, 0, 7, -8, -1, 0, -6, -7, 3]",0,8,0,0,0,3171.48613616699,8.149998029693961e-05,3169.765629917005,0.007348249986534938,24,24,"[('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 84), ('(0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)', 28), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0)', 23), ('(0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0)', 21), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)', 20), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0)', 19), ('(0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 13), ('(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0)', 11), ('(0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0)', 10), ('(0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0)', 7)]",5
